Link hình ảnh;Mã SKU;Tên;Cân nặng(g);Chiều dài(cm);Chiều rộng(cm);Chiều cao(cm);Tên kho;Khu vực kho;Vị trí;Tổng số;Đơn hàng đã khóa;Toàn bộ kho khả dụng;Dự trữ chương trình;Đang vận tải;Tổng giá vốn hàng đang vận tải;Cảnh báo tồn kho;Dự báo bán hàng hàng ngày;Dự kiến số ngày có thể bán;Giá vốn bình quân gia quyền;Tổng giá vốn;Trạng thái bán hàng;Ngành hàng cấp 1;Ngành hàng cấp 2;Ngành hàng cấp 3;Loại SKU;Chú thích
https://res.bigseller.pro/sku/images/merchantsku/944484/846968_1754364218476.jpg?imageView2/1/w/300/h/300;2354;SENSODYNE Kem đánh răng Deep Clean - 160g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;27;0;27;0;0;0.00;0;0.07;385;87100.00;2351700.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/934549_1754365906031.jpg?imageView2/1/w/300/h/300;2353;SENSODYNE Kem đánh răng Deep Clean - 100g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;20;0;20;0;0;0.00;0;0.03;666;59910.00;1198200.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/533189_1754365720866.jpg?imageView2/1/w/300/h/300;2352;SENSODYNE Kem đánh răng 160g - Multe Care;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;7;0;7;0;0;0.00;0;0.00;--;84629.00;592403.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/370668_1754365715935.jpg?imageView2/1/w/300/h/300;2351;SENSODYNE Kem đánh răng 160g - Gentle Whitening;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.23;0;87185.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/461381_1754366308346.jpg?imageView2/1/w/300/h/300;2350;SENSODYNE Kem đánh răng 160g - Fresh Mint;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;8;0;8;0;0;0.00;0;0.07;114;80001.92;640015.36;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/035527_1754366219613.jpg?imageView2/1/w/300/h/300;2349;SENSODYNE Kem đánh răng 160g - Cool Gel;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.03;133;78240.00;312960.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/218000_1754919948895.jpg?imageView2/1/w/300/h/300;2348;SENSODYNE Kem đánh răng 100g - Multe Care;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;62000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/873180_1754365818068.jpg?imageView2/1/w/300/h/300;2347;SENSODYNE Kem đánh răng 100g - Gentle Whitening;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;10;0;10;0;0;0.00;0;0.20;50;58760.21;587602.10;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/047417_1754365627269.jpg?imageView2/1/w/300/h/300;2346;SENSODYNE Kem đánh răng 100g - Fresh Mint;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.03;100;50000.00;150000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/275435_1755553018434.jpg?imageView2/1/w/300/h/300;2345;SENSODYNE Kem đánh răng 100g - Cool Gel;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;14;0;14;0;0;0.00;0;0.00;--;50205.96;702883.44;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/724228_1754365714050.jpg?imageView2/1/w/300/h/300;2344;SENSODYNE Bàn chải đánh răng Sensitive Extra Soft - Vỉ 6 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;101538.46;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/769612_1754365722972.jpg?imageView2/1/w/300/h/300;2343;SENSODYNE Bàn chải đánh răng Sensitive Extra Soft - Vỉ 2 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;35300.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/197155_1754365629899.jpg?imageView2/1/w/300/h/300;2342;SENSODYNE Bàn chải đánh răng Sensitive Extra Soft - Vỉ 1 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;54;0;54;0;0;0.00;0;0.03;1800;17600.00;950400.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/948623_1754361508008.jpg?imageView2/1/w/300/h/300;2341;SENSODYNE Bàn Chải Đánh Răng Sensitive & Gum Làm Sạch Răng Nhẹ Nhàng - Lẻ 1 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;8;0;8;0;0;0.00;0;0.07;114;52530.77;420246.16;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/746522_1755015056335.jpg?imageView2/1/w/300/h/300;2340;SENSODYNE Bàn chải đánh răng Repair & Protect Extra Soft - Vỉ 3 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.10;10;77000.00;77000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/427721_1754364217000.jpg?imageView2/1/w/300/h/300;2339;SENSODYNE Bàn chải đánh răng Repair & Protect Extra Soft - Vỉ 1 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;7;0;7;0;0;0.00;0;0.00;--;37900.00;265300.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/816113_1754366219976.jpg?imageView2/1/w/300/h/300;2338;SENSODYNE Bàn chải đánh răng Multicare Soft bảo vệ nướu - 1 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;25958.33;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/304519_1754365904349.jpg?imageView2/1/w/300/h/300;2337;SENSODYNE Bàn chải đánh răng Deep Clean Soft - Vỉ 3 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.03;100;70466.67;211400.01;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/278615_1754366309159.jpg?imageView2/1/w/300/h/300;2336;SENSODYNE Bàn chải đánh răng Deep Clean Soft - Vỉ 1 cây;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;35920.50;143682.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/257155_1763694106469.jpg?imageView2/1/w/300/h/300;2335;SENSILIS Micellar Water [AR] Nước Tẩy Trang Dành Cho Da Nhạy Cảm 400ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;288000.00;864000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/204234_1763694430846.jpg?imageView2/1/w/300/h/300;2334;SENSILIS Gel Rửa Mặt Purify Essential Cleanser  - 400ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.37;5;293194.96;586389.92;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/000193_1763694302298.jpg?imageView2/1/w/300/h/300;2333;SENSILIS Gel Rửa Mặt Purify Essential Cleanser  - 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;12;0;12;0;0;0.00;0;0.27;44;203473.00;2441676.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2332;SENA DERMA Mặt Nạ Sodium DNA B5 25ml - 1 Miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;6;0;6;0;0;0.00;0;0.00;--;9874.72;59248.32;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/063199_1754361504553.jpg?imageView2/1/w/300/h/300;2331;SELSUN Dầu Gội Ngừa Gàu 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;67710.53;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/941296_1754366319822.jpg?imageView2/1/w/300/h/300;2330;SELSUN Dầu Gội Ngừa Gàu - 250ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;167000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/992017_1754366210520.jpg?imageView2/1/w/300/h/300;2329;SELSUN Dầu Gội Anti-Dandruff Shampoo Làm Sạch Gàu - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.03;100;40900.00;122700.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/927417_1754998488112.jpg?imageView2/1/w/300/h/300;2328;SEIWA Găng tay rửa bát – Size M;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;38000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/643007_1754366212591.jpg?imageView2/1/w/300/h/300;2327;SEIWA Găng tay rửa bát - Size L (Xanh);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;8;0;8;0;0;0.00;0;0.00;--;37705.23;301641.84;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/795443_1754998313803.jpg?imageView2/1/w/300/h/300;2326;SECRET MỸ Gel khử mùi 73g - Waterlily;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.15;0;98569.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/791841_1754364218473.jpg?imageView2/1/w/300/h/300;2325;SECRET MỸ Gel khử mùi 73g - SẠCH MỊN;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;96378.86;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/182472_1754998314221.jpg?imageView2/1/w/300/h/300;2324;SECRET MỸ Gel khử mùi 73g - PHẤN THƠM;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;0;96561.33;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/722043_1754365911093.jpg?imageView2/1/w/300/h/300;2323;SECRET MỸ Gel khử mùi 73g - OẢI HƯƠNG;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;97200.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/111337_1754366313698.jpg?imageView2/1/w/300/h/300;2322;SECRET MỸ Gel khử mùi 73g - KHÔNG MÙI;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;97353.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/913496_1754365818812.jpg?imageView2/1/w/300/h/300;2321;SECRET KEY Kem Ủ Trắng SNOW WHITE Milky Pack 200g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;263805.56;791416.68;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/847677_1754365823511.jpg?imageView2/1/w/300/h/300;2320;SEBAMED Serum Postbiotics Pro! Vital Serum - 30ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;370000.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/337842_1756730669804.jpg?imageView2/1/w/300/h/300;2319;SEBAMED Dầu gội đầu giảm khô, ngứa Sebamed Extreme Dry Skin Relief Shampoo 5% Urea - 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;183000.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/979328_1754919950917.jpg?imageView2/1/w/300/h/300;2318;SEBAMED  Sữa Dưỡng Thể Extreme Dry Skin Repair Lotion 10% Urea Cấp Ẩm Chuyên Sâu 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;123300.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/756497_1754366317711.jpg?imageView2/1/w/300/h/300;2317;SEBAMED  Kem Dưỡng Anti-Redness Regenerating Intensive Care Cấp Ẩm Cho Da Nhạy Cảm 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;444000.00;0.00;Ngừng bán;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/612880_1755687689252.jpg?imageView2/1/w/300/h/300;2316;SAFEGUARD Sữa Tắm Sạch Khuẩn & Dịu Nhẹ Cho Da Chai 720ml - Trắng Tinh Khiết;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;114930.00;0.00;Ngừng bán;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/663430_1754365811863.jpg?imageView2/1/w/300/h/300;2315;SAFEGUARD Sữa Tắm Sạch Khuẩn & Dịu Nhẹ Cho Da Chai 720ml - Hoa Hồng Lô Hộ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;114954.64;0.00;Ngừng bán;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/664224_1754365902852.jpg?imageView2/1/w/300/h/300;2314;SAFEGUARD Sữa Tắm Sạch Khuẩn & Dịu Nhẹ Cho Da Chai 650ml - ARCTIC FRESH;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.50;0;114859.50;0.00;Ngừng bán;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/005917_1754366222707.jpg?imageView2/1/w/300/h/300;2313;SAFEGUARD Nước Rửa Tay Sạch Dịu Nhẹ Cho Da 450ml - Trắng Tinh Khiết;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;10;0;10;0;0;0.00;0;0.00;--;57552.89;575528.90;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/711204_1754365725192.jpg?imageView2/1/w/300/h/300;2312;SAFEGUARD Nước Rửa Tay Sạch Dịu Nhẹ Cho Da 450ml - Hoa Hồng Lô Hộ;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.15;0;57547.00;0.00;Ngừng bán;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/132361_1754366317831.jpg?imageView2/1/w/300/h/300;2311;SAFEGUARD Nước Rửa Tay Sạch Dịu Nhẹ Cho Da 450ml - Chanh Tươi Mát;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;16;0;16;0;0;0.00;0;0.00;--;57547.00;920752.00;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/526848_1755553284937.jpg?imageView2/1/w/300/h/300;2310;SAFEGUARD Nước Rửa Tay Sạch Dịu Nhẹ Cho Da 420ml -Hoa Hồng Lô Hộ [TÚI REFILL];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;51554.76;154664.28;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/193232_1754365914188.jpg?imageView2/1/w/300/h/300;2309;SAFEGUARD Nước Rửa Tay Sạch Dịu Nhẹ Cho Da 420ml - Trắng Tinh Khiết [TÚI REFILL];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.03;133;51570.00;206280.00;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/137136_1754364214766.jpg?imageView2/1/w/300/h/300;2308;SAFEGUARD Nước Rửa Tay Sạch Dịu Nhẹ Cho Da 420ml - Chanh Tươi Mát [TÚI REFILL];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;50808.00;203232.00;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/419746_1754365629067.jpg?imageView2/1/w/300/h/300;2307;SAFEGUARD Bánh Xà Phòng Trắng Tinh Khiết 125g- Xanh biển;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;13820.00;0.00;Ngừng bán;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/654434_1754366315676.jpg?imageView2/1/w/300/h/300;2306;SAFEGUARD Bánh Xà Phòng Thảo mộc 125g - Xanh lá;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;12677.00;0.00;Ngừng bán;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/628421_1754365911739.jpg?imageView2/1/w/300/h/300;2305;SAFEGUARD Bánh Xà Phòng Nha đam 125g - Hồng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.07;28;12688.00;25376.00;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/560401_1755015057069.jpg?imageView2/1/w/300/h/300;2304;SAFEGUARD Bánh Xà Phòng Dịu nhẹ 125g - Tím;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;8;0;8;0;0;0.00;0;0.07;114;12683.00;101464.00;Còn hàng;SAFEGUARD;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/522125_1755553510629.jpg?imageView2/1/w/300/h/300;2303;SACHI Tinh Dầu Tràm Giúp Làm Ấm Cơ Thể 30ml - 100% Tràm nguyên chất;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.03;33;106250.00;106250.00;Còn hàng;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/919213_1754365724593.jpg?imageView2/1/w/300/h/300;2302;SACHI Nước Tắm Thảo Dược Ngừa Rôm Sảy, Làm Ấm Hỗ Trợ Ngăn Cảm Cúm, Cảm Lạnh Cho Bé Lọ 500ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;150000.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/160560_1754365629928.jpg?imageView2/1/w/300/h/300;2301;SACHI Nước Tắm Thảo Dược Ngừa Rôm Sảy, Làm Ấm Hỗ Trợ Ngăn Cảm Cúm, Cảm Lạnh Cho Bé Lọ 250ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;1;1;0;0;0.00;0;0.00;--;100446.00;200892.00;Còn hàng;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/229417_1754365710716.jpg?imageView2/1/w/300/h/300;2300;SACHI Nước Giặt Xả Cho Bé Organic 2IN1 An Toàn Cho Bé Hương Nắng mai - 280ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;20000.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/181232_1754365902768.jpg?imageView2/1/w/300/h/300;2299;SACHI Nước Giặt Xả Cho Bé Organic 2IN1 An Toàn Cho Bé Hương Cỏ ngọt - 280ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;20000.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/445800_1754365629372.jpg?imageView2/1/w/300/h/300;2298;SACHI Khăn Lau Hạ Sốt Giúp Hạ Nhiệt, Giảm Sốt ( Hộp 25 cái ) - Trẻ trên 3 tuổi;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.10;30;112500.00;337500.00;Còn hàng;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/820627_1754365819961.jpg?imageView2/1/w/300/h/300;2297;SACHI Khăn Lau Hạ Sốt Giúp Hạ Nhiệt, Giảm Sốt ( Hộp 25 cái ) - Trẻ sơ sinh;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;7;0;7;0;0;0.00;0;0.03;233;115000.00;805000.00;Còn hàng;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/905247_1755553510927.jpg?imageView2/1/w/300/h/300;2296;SACHI Kem Đánh Răng Làm SạchCho Trẻ Từ 12 Tháng Tuổi Tuýp 60ml - Đào;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;34000.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/432280_1755553184704.jpg?imageView2/1/w/300/h/300;2295;SACHI Kem Đánh Răng Làm SạchCho Trẻ Từ 12 Tháng Tuổi Chai 80ml - Cam;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;0;94444.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/079440_1754366219747.jpg?imageView2/1/w/300/h/300;2294;SACHI Kem Đa Năng Hỗ Trợ Giảm Hăm Da, Khô Da, Làm Dịu Da 20g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;0;61400.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/666878_1754365722771.jpg?imageView2/1/w/300/h/300;2293;SACHI Gạc Rơ Lưỡi Vệ Sinh Răng Miệng An Toàn Cho Bé Từ 0 Tháng Tuổi - Lẻ 10 gói;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;28300.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/362403_1754366317704.jpg?imageView2/1/w/300/h/300;2292;SACHI  Kem Đánh Răng Làm SạchCho Trẻ Từ 12 Tháng Tuổi Tuýp 60ml - Dâu;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;34872.00;0.00;Ngừng bán;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/602652_1754365914979.jpg?imageView2/1/w/300/h/300;2291;SACHI  Kem Đánh Răng Làm SạchCho Trẻ Từ 12 Tháng Tuổi Tuýp 60ml - Cam;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;34000.00;136000.00;Còn hàng;SACHI;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/182096_1754365721301.jpg?imageView2/1/w/300/h/300;2290;ROSETTE Tẩy Tế Bào Chết Gommage Peeling Gel 120g - Xanh;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.23;8;80501.47;161002.94;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/200231_1754365914961.jpg?imageView2/1/w/300/h/300;2289;ROSETTE Tẩy Tế Bào Chết Gommage Peeling Gel 120g - Cam;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;5;0;5;0;0;0.00;0;0.00;--;81851.06;409255.30;Còn hàng;Chưa chọn danh mục;;;Single SKU;
